,Community,Community Latitude,Community Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2199,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Taco El Jaliciense,41.8955174865836,-87.69934391650416,Mexican Restaurant
2200,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Bite Café,41.90048613102152,-87.68692769611529,New American Restaurant
2201,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Twisted Scissors,41.917711,-87.694103,Salon / Barbershop
2202,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,The 606 — Western Terminus,41.913680199238335,-87.72007957666847,Trail
2203,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Heritage Restaurant & Caviar Bar,41.89583196877263,-87.69425766182319,Restaurant
2204,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Tastee Freez,41.91746473188869,-87.69804068670184,Ice Cream Shop
2205,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Empty Bottle,41.90035741521088,-87.68684484908749,Music Venue
2206,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Dark Matter Coffee (Star Lounge Coffee Bar),41.89552848253647,-87.69017052555084,Coffee Shop
2207,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,1492 cuban fusion,41.910177,-87.692787,Latin American Restaurant
2208,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,"Table, Donkey and Stick",41.917656932766306,-87.696073718878,New American Restaurant
2209,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Sportsman's Club,41.89897171907215,-87.68700310578967,Dive Bar
2210,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Handlebar,41.91034041797946,-87.68535669406383,Vegetarian / Vegan Restaurant
2211,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Rangoli,41.91033519933616,-87.68809696980092,Indian Restaurant
2212,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,EZ Inn,41.898116160591954,-87.68686316793584,Dive Bar
2213,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Lonesome Rose,41.91958599722102,-87.69716594306196,Mexican Restaurant
2214,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,90 Miles Cuban Cafe,41.91768096341338,-87.69173208287141,Cuban Restaurant
2215,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Goose Island Barrel Aging Warehouse,41.892243788112815,-87.70148186996305,Warehouse
2216,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Boeufhaus,41.899880184145026,-87.68708615851665,Steakhouse
2217,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,La Palma Puerto Rican,41.9058,-87.711502,Latin American Restaurant
2218,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,La Encantada Mexican Restaurant,41.910031024542604,-87.7134670550912,Mexican Restaurant
2219,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Dos Urban Cantina,41.917447172707526,-87.69838372022805,Mexican Restaurant
2220,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Palmer Square Park,41.921175913774476,-87.70334542571072,Park
2221,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Bloomingdale Trail — The 606,41.913943578117696,-87.68550432072243,Trail
2222,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,La Strada Cafe Bar,41.91825970823416,-87.69723053122388,Café
2223,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,The Moonlighter,41.91771538467596,-87.70719468139141,Bar
2224,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Taqueria El Heredero,41.91747994729546,-87.70795030054217,Taco Place
2225,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Cup & Spoon,41.910320522564994,-87.68789626304257,Café
2226,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Shokolad Pastry & Cafe,41.89580228674964,-87.69049337847873,Ukrainian Restaurant
2227,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Dark Matter Coffee,41.89514572614215,-87.68689981010728,Coffee Shop
2228,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Dark Matter Coffee - Electric Mud,41.91558533720844,-87.6874429069218,Coffee Shop
2229,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Christy Webber Landscapes - Rancho Verde,41.89525308258914,-87.69840642806889,Garden
2230,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Amish Health Foods,41.90012110344692,-87.68693300970035,Grocery Store
2231,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Miko's Italian Ice,41.92268664350419,-87.70226892044886,Ice Cream Shop
2232,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Bake,41.91044014954842,-87.68427383636286,Bakery
2233,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Chicago Hot Glass,41.90422279443487,-87.71680582722496,Art Gallery
2234,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Wasabi Ramen,41.919451801066174,-87.69145412102496,Ramen Restaurant
2235,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Golden Teardrops,41.919626670711644,-87.6971505500314,Cocktail Bar
2236,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Weegee's Lounge,41.917199414355345,-87.71916031325141,Cocktail Bar
2237,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Ipsento 606,41.914217884309366,-87.68331873621011,Coffee Shop
2238,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Queen Mary,41.90307659664575,-87.68072921788973,Cocktail Bar
2239,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Margie's Candies,41.91751750107163,-87.6874814489691,Ice Cream Shop
2240,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,The Boiler Room,41.922195414790686,-87.69745604833345,Pizza Place
2241,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Challengers Comics,41.91532732084862,-87.68729923584002,Comic Shop
2242,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Juko Nail & Skin Rescue,41.903190377616916,-87.68089679967213,Nail Salon
2243,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Salsa Picante,41.89896,-87.68659,Mexican Restaurant
2244,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Irazu,41.91545137863212,-87.68502865430918,Latin American Restaurant
2245,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Paramount Personal Training,41.917548552037466,-87.69327041229585,Gym
2246,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Wasabi,41.91966131717735,-87.69175810547569,Sushi Restaurant
2247,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Original Jimmy's Red Hots,41.90639347608375,-87.72657446790686,Hot Dog Joint
2248,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Colectivo Coffee,41.92214116207241,-87.69598213892174,Café
2249,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Smith Park,41.89319763065566,-87.68949956527197,Playground
2250,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Leavitt Street,41.90968619173919,-87.68181675660647,Outdoors & Recreation
2251,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Ipsento Coffee House,41.91860114157859,-87.68732323890036,Coffee Shop
2252,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Moksha Yoga,41.91781624210789,-87.69135526986899,Yoga Studio
2253,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Maplewood Park,41.911454243193404,-87.69104943315645,Park
2254,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Fatso's Last Stand,41.89592828598262,-87.6842030850337,Hot Dog Joint
2255,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Dodd Camera Professional,41.91763915790534,-87.6986811362665,Camera Store
2256,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,THE CIRCLE Salon,41.90310662358166,-87.68120155805171,Salon / Barbershop
2257,"Humboldt park, Chicago, IL",41.905766799999995,-87.70417370000001,Runa Japanese Restaurant,41.91023948256783,-87.68475642470152,Sushi Restaurant
2258,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Bite Café,41.90048613102152,-87.68692769611529,New American Restaurant
2259,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Empty Bottle,41.90035741521088,-87.68684484908749,Music Venue
2260,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Sportsman's Club,41.89897171907215,-87.68700310578967,Dive Bar
2261,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Boeufhaus,41.899880184145026,-87.68708615851665,Steakhouse
2262,"West Town, Chicago, IL",41.901421299999996,-87.6861661,EZ Inn,41.898116160591954,-87.68686316793584,Dive Bar
2263,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Queen Mary,41.90307659664575,-87.68072921788973,Cocktail Bar
2264,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Juko Nail & Skin Rescue,41.903190377616916,-87.68089679967213,Nail Salon
2265,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Amish Health Foods,41.90012110344692,-87.68693300970035,Grocery Store
2266,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Puerto Rico Food and Liquors,41.899259616605356,-87.69180012056074,Deli / Bodega
2267,"West Town, Chicago, IL",41.901421299999996,-87.6861661,THE CIRCLE Salon,41.90310662358166,-87.68120155805171,Salon / Barbershop
2268,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Joe's Wine Cellar,41.90316667974381,-87.68010037386198,Wine Bar
2269,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Papa's Cache Sabroso,41.90270808412955,-87.6902063936671,Latin American Restaurant
2270,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Salsa Picante,41.89896,-87.68659,Mexican Restaurant
2271,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Letizia's Natural Bakery,41.90314860187959,-87.68149764560133,Bakery
2272,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Pub Royale,41.90310864855337,-87.67923727332551,Pub
2273,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Fatso's Last Stand,41.89592828598262,-87.6842030850337,Hot Dog Joint
2274,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Dark Matter Coffee,41.89514572614215,-87.68689981010728,Coffee Shop
2275,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Nando Milano Trattoria,41.90316690014216,-87.68040322287224,Italian Restaurant
2276,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Dark Matter Coffee (Star Lounge Coffee Bar),41.89552848253647,-87.69017052555084,Coffee Shop
2277,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Café Colao,41.903011429260886,-87.69358032696766,Caribbean Restaurant
2278,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Kai Zan,41.89559321879891,-87.691532505927,Japanese Restaurant
2279,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Folklore Argentine Grill,41.903201215854544,-87.67984092657363,Argentinian Restaurant
2280,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Dollop Bakeshop,41.89965,-87.677326,Café
2281,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Adams & Son Gardens,41.90092540996649,-87.69662148536739,Flower Shop
2282,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Black Dog Gelato,41.8977377297036,-87.67703642634378,Ice Cream Shop
2283,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Tryzub Ukrainian Kitchen,41.895694,-87.68207,Eastern European Restaurant
2284,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Mirai Sushi,41.90321467006739,-87.67820759043298,Sushi Restaurant
2285,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Kasia's Polish Delicatessen,41.895749484166856,-87.67961909989114,Deli / Bodega
2286,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Fifolet,41.90327570069656,-87.67667144460957,Cajun / Creole Restaurant
2287,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Takito Kitchen,41.90311763012076,-87.67775588388389,Taco Place
2288,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Spinning J Bakery and Soda Fountain,41.89933620163525,-87.69689145817068,Dessert Shop
2289,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Doggy Style Pet Shop,41.903181531481465,-87.67828374948978,Pet Store
2290,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Innertown Pub,41.90134679541948,-87.6760474146466,Bar
2291,"West Town, Chicago, IL",41.901421299999996,-87.6861661,All Together Now!,41.89575597428728,-87.68041667720894,Restaurant
2292,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Old Lviv / Старий Львів,41.895835059955694,-87.68307267947688,Ukrainian Restaurant
2293,"West Town, Chicago, IL",41.901421299999996,-87.6861661,C.C. Ferns,41.89934024761246,-87.69700969256452,Coffee Shop
2294,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Rootstock,41.89908262351512,-87.69690838651263,New American Restaurant
2295,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Caffe Gelato,41.90319577006248,-87.67879746541307,Bakery
2296,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Shokolad Pastry & Cafe,41.89580228674964,-87.69049337847873,Ukrainian Restaurant
2297,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Flying Saucer,41.90195487488139,-87.69679583786747,Breakfast Spot
2298,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Via Carducci La Sorella,41.90326567777872,-87.67607554546822,Italian Restaurant
2299,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Cafe Istanbul,41.90348,-87.677889,Mediterranean Restaurant
2300,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Cafe Marie-Jeanne,41.899341345363275,-87.69674176196901,Bistro
2301,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Handlebar,41.91034041797946,-87.68535669406383,Vegetarian / Vegan Restaurant
2302,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Penelope's,41.90323420684755,-87.67548517689924,Boutique
2303,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Parlor 836,41.8970172479854,-87.67700437406592,Cosmetics Shop
2304,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Sushi Taku,41.90328961359724,-87.67509597958346,Sushi Restaurant
2305,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Wicker Park,41.907960460655,-87.67726723375097,Park
2306,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Humboldt House,41.90064956910624,-87.69678263851942,Furniture / Home Store
2307,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Leavitt Street,41.90968619173919,-87.68181675660647,Outdoors & Recreation
2308,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Smith Park,41.89319763065566,-87.68949956527197,Playground
2309,"West Town, Chicago, IL",41.901421299999996,-87.6861661,The Violet Hour,41.909048226302026,-87.67763078212738,Speakeasy
2310,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Dove's Luncheonette,41.90952359487261,-87.67744655553935,Diner
2311,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Lucy's,41.90056,-87.69657,Restaurant
2312,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Big Star,41.909228926014734,-87.677279319611,Taco Place
2313,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Heritage Restaurant & Caviar Bar,41.89583196877263,-87.69425766182319,Restaurant
2314,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Sunrise Cafe,41.895837296651074,-87.67756934429501,Breakfast Spot
2315,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Bake,41.91044014954842,-87.68427383636286,Bakery
2316,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Nature Yoga,41.903166566848924,-87.67817805577943,Yoga Studio
2317,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Jeni's Splendid Ice Creams,41.90882733007759,-87.67494398464306,Ice Cream Shop
2318,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Stan's Donuts & Coffee,41.90992704135463,-87.67746210427194,Donut Shop
2319,"West Town, Chicago, IL",41.901421299999996,-87.6861661,The Wormhole Coffee,41.90839314023413,-87.67461064465641,Coffee Shop
2320,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Smoke Daddy,41.903306717124636,-87.67284189031578,BBQ Joint
2321,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Señor Pan,41.910223348831856,-87.6927583786061,Cuban Restaurant
2322,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Sultan's Market,41.91039413960316,-87.67990265797661,Falafel Restaurant
2323,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Myopic Books,41.90997660705425,-87.67685143210936,Bookstore
2324,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Caffe Streets,41.90330959356743,-87.67203680661594,Coffee Shop
2325,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Bonci Pizzeria,41.910193818502925,-87.67740857090901,Pizza Place
2326,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Shred415,41.908071138298276,-87.67405598350345,Gym / Fitness Center
2327,"West Town, Chicago, IL",41.901421299999996,-87.6861661,WHISK,41.89590420587715,-87.67777125853581,American Restaurant
2328,"West Town, Chicago, IL",41.901421299999996,-87.6861661,d/vision optical,41.90337065517112,-87.67232936143256,Optical Shop
2329,"West Town, Chicago, IL",41.901421299999996,-87.6861661,CorePower Yoga,41.912503919438294,-87.68138855695724,Yoga Studio
2330,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Mojo Spa,41.90855826723356,-87.67464172864682,Spa
2331,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Rangoli,41.91033519933616,-87.68809696980092,Indian Restaurant
2332,"West Town, Chicago, IL",41.901421299999996,-87.6861661,Taxim,41.90982313806515,-87.67665815797089,Greek Restaurant
